glyph_id,char,source,key_hex,unicode
0x798,聚,private,0xF9EC,U+805A
0x799,聪,private,0xF9ED,U+806A
0x79A,肃,private,0xF9EE,U+8083
0x79B,肉,private,0xF9EF,U+8089
0x79C,肌,private,0xF9F0,U+808C
0x79D,肚,private,0xF9F1,U+809A
0x79E,股,private,0xF9F2,U+80A1
0x79F,肤,private,0xF9F3,U+80A4
0x7A0,肥,private,0xF9F4,U+80A5
0x7A1,肩,private,0xF9F5,U+80A9
0x7A2,肪,private,0xF9F6,U+80AA
0x7A3,肮,private,0xF9F7,U+80AE
0x7A4,肯,private,0xF9F8,U+80AF
0x7A5,育,private,0xF9F9,U+80B2
0x7A6,肿,private,0xF9FA,U+80BF
0x7A7,胀,private,0xF9FB,U+80C0
0x7A8,胃,private,0xF9FC,U+80C3
0x7A9,胆,private,0xFA40,U+80C6
0x7AA,背,private,0xFA41,U+80CC
0x7AB,胎,private,0xFA42,U+80CE
0x7AC,胜,private,0xFA43,U+80DC
0x7AD,胞,private,0xFA44,U+80DE
0x7AE,胡,private,0xFA45,U+80E1
0x7AF,胳,private,0xFA46,U+80F3
0x7B0,胶,private,0xFA47,U+80F6
0x7B1,胸,private,0xFA48,U+80F8
0x7B2,能,private,0xFA49,U+80FD
0x7B3,脂,private,0xFA4A,U+8102
0x7B4,脆,private,0xFA4B,U+8106
0x7B5,脊,private,0xFA4C,U+810A
0x7B6,脏,private,0xFA4D,U+810F
0x7B7,脑,private,0xFA4E,U+8111
0x7B8,脖,private,0xFA4F,U+8116
0x7B9,脚,private,0xFA50,U+811A
0x7BA,脱,private,0xFA51,U+8131
0x7BB,脸,private,0xFA52,U+8138
0x7BC,脾,private,0xFA53,U+813E
0x7BD,腐,private,0xFA54,U+8150
0x7BE,腕,private,0xFA55,U+8155
0x7BF,腮,private,0xFA56,U+816E
0x7C0,腰,private,0xFA57,U+8170
0x7C1,腹,private,0xFA58,U+8179
0x7C2,腻,private,0xFA59,U+817B
0x7C3,腾,private,0xFA5A,U+817E
0x7C4,腿,private,0xFA5B,U+817F
0x7C5,膀,private,0xFA5C,U+8180
0x7C6,膊,private,0xFA5D,U+818A
0x7C7,膏,private,0xFA5E,U+818F
0x7C8,膛,private,0xFA5F,U+819B
0x7C9,臂,private,0xFA60,U+81C2
0x7CA,臣,private,0xFA61,U+81E3
0x7CB,自,private,0xFA62,U+81EA
0x7CC,至,private,0xFA63,U+81F3
0x7CD,致,private,0xFA64,U+81F4
0x7CE,臼,private,0xFA65,U+81FC
0x7CF,舌,private,0xFA66,U+820C
0x7D0,舍,private,0xFA67,U+820D
0x7D1,舒,private,0xFA68,U+8212
0x7D2,舔,private,0xFA69,U+8214
0x7D3,舞,private,0xFA6A,U+821E
0x7D4,般,private,0xFA6B,U+822C
0x7D5,船,private,0xFA6C,U+8239
0x7D6,艇,private,0xFA6D,U+8247
0x7D7,艘,private,0xFA6E,U+8258
0x7D8,艮,private,0xFA6F,U+826E
0x7D9,良,private,0xFA70,U+826F
0x7DA,艰,private,0xFA71,U+8270
0x7DB,色,private,0xFA72,U+8272
0x7DC,艺,private,0xFA73,U+827A
0x7DD,节,private,0xFA74,U+8282
0x7DE,芋,private,0xFA75,U+828B
0x7DF,芒,private,0xFA76,U+8292
0x7E0,芙,private,0xFA77,U+8299
0x7E1,芝,private,0xFA78,U+829D
0x7E2,花,private,0xFA79,U+82B1
0x7E3,芳,private,0xFA7A,U+82B3
0x7E4,芽,private,0xFA7B,U+82BD
0x7E5,苍,private,0xFA7C,U+82CD
0x7E6,苏,private,0xFA7D,U+82CF
0x7E7,苗,private,0xFA7E,U+82D7
0x7E8,苟,private,0xFA80,U+82DF
0x7E9,若,private,0xFA81,U+82E5
0x7EA,苦,private,0xFA82,U+82E6
0x7EB,英,private,0xFA83,U+82F1
0x7EC,苹,private,0xFA84,U+82F9
0x7ED,茁,private,0xFA85,U+8301
0x7EE,茂,private,0xFA86,U+8302
0x7EF,范,private,0xFA87,U+8303
0x7F0,茨,private,0xFA88,U+8328
0x7F1,茫,private,0xFA89,U+832B
0x7F2,茬,private,0xFA8A,U+832C
0x7F3,茶,private,0xFA8B,U+8336
0x7F4,茸,private,0xFA8C,U+8338
0x7F5,草,private,0xFA8D,U+8349
0x7F6,荐,private,0xFA8E,U+8350
0x7F7,荒,private,0xFA8F,U+8352
0x7F8,荞,private,0xFA90,U+835E
0x7F9,荣,private,0xFA91,U+8363
0x7FA,药,private,0xFA92,U+836F
0x7FB,荷,private,0xFA93,U+8377
0x7FC,莉,private,0xFA94,U+8389
0x7FD,莓,private,0xFA95,U+8393
0x7FE,莫,private,0xFA96,U+83AB
0x7FF,莱,private,0xFA97,U+83B1
0x800,莲,private,0xFA98,U+83B2
0x801,获,private,0xFA99,U+83B7
0x802,莹,private,0xFA9A,U+83B9
0x803,莽,private,0xFA9B,U+83BD
0x804,菊,private,0xFA9C,U+83CA
0x805,菜,private,0xFA9D,U+83DC
0x806,菠,private,0xFA9E,U+83E0
0x807,菲,private,0xFA9F,U+83F2
0x808,萌,private,0xFAA0,U+840C
0x809,萝,private,0xFAA1,U+841D
0x80A,萤,private,0xFAA2,U+8424
0x80B,营,private,0xFAA3,U+8425
0x80C,萨,private,0xFAA4,U+8428
0x80D,萩,private,0xFAA5,U+8429
0x80E,落,private,0xFAA6,U+843D
0x80F,著,private,0xFAA7,U+8457
0x810,葩,private,0xFAA8,U+8469
0x811,葬,private,0xFAA9,U+846C
0x812,葵,private,0xFAAA,U+8475
0x813,蒙,private,0xFAAB,U+8499
0x814,蒜,private,0xFAAC,U+849C
0x815,蒸,private,0xFAAD,U+84B8
0x816,蒼,private,0xFAAE,U+84BC
0x817,蓄,private,0xFAAF,U+84C4
0x818,蓝,private,0xFAB0,U+84DD
0x819,蓬,private,0xFAB1,U+84EC
0x81A,蔫,private,0xFAB2,U+852B
0x81B,蔬,private,0xFAB3,U+852C
0x81C,蕉,private,0xFAB4,U+8549
0x81D,蕾,private,0xFAB5,U+857E
0x81E,薄,private,0xFAB6,U+8584
0x81F,薪,private,0xFAB7,U+85AA
0x820,藏,private,0xFAB8,U+85CF
0x821,藤,private,0xFAB9,U+85E4
0x822,虎,private,0xFABA,U+864E
0x823,虑,private,0xFABB,U+8651
0x824,虚,private,0xFABC,U+865A
0x825,虫,private,0xFABD,U+866B
0x826,虱,private,0xFABE,U+8671
0x827,虹,private,0xFABF,U+8679
0x828,虽,private,0xFAC0,U+867D
0x829,虾,private,0xFAC1,U+867E
0x82A,蚊,private,0xFAC2,U+868A
0x82B,蛇,private,0xFAC3,U+86C7
0x82C,蛋,private,0xFAC4,U+86CB
0x82D,蛮,private,0xFAC5,U+86EE
0x82E,蜂,private,0xFAC6,U+8702
0x82F,蜇,private,0xFAC7,U+8707
0x830,蜕,private,0xFAC8,U+8715
0x831,蜜,private,0xFAC9,U+871C
0x832,蝎,private,0xFACA,U+874E
0x833,蝙,private,0xFACB,U+8759
0x834,蝠,private,0xFACC,U+8760
0x835,蝴,private,0xFACD,U+8774
0x836,蝶,private,0xFACE,U+8776
0x837,融,private,0xFACF,U+878D
0x838,蟹,private,0xFAD0,U+87F9
0x839,蠢,private,0xFAD1,U+8822
0x83A,血,private,0xFAD2,U+8840
0x83B,衅,private,0xFAD3,U+8845
0x83C,行,private,0xFAD4,U+884C
0x83D,衍,private,0xFAD5,U+884D
0x83E,衔,private,0xFAD6,U+8854
0x83F,街,private,0xFAD7,U+8857
0x840,衡,private,0xFAD8,U+8861
0x841,衣,private,0xFAD9,U+8863
0x842,补,private,0xFADA,U+8865
0x843,表,private,0xFADB,U+8868
0x844,衫,private,0xFADC,U+886B
0x845,衷,private,0xFADD,U+8877
0x846,袋,private,0xFADE,U+888B
0x847,袒,private,0xFADF,U+8892
0x848,袖,private,0xFAE0,U+8896
0x849,被,private,0xFAE1,U+88AB
0x84A,袭,private,0xFAE2,U+88AD
0x84B,裁,private,0xFAE3,U+88C1
0x84C,裂,private,0xFAE4,U+88C2
0x84D,装,private,0xFAE5,U+88C5
0x84E,裕,private,0xFAE6,U+88D5
0x84F,裙,private,0xFAE7,U+88D9
0x850,裤,private,0xFAE8,U+88E4
0x851,裹,private,0xFAE9,U+88F9
0x852,褒,private,0xFAEA,U+8912
0x853,西,private,0xFAEB,U+897F
0x854,要,private,0xFAEC,U+8981
0x855,覆,private,0xFAED,U+8986
0x856,见,private,0xFAEE,U+89C1
0x857,观,private,0xFAEF,U+89C2
0x858,规,private,0xFAF0,U+89C4
0x859,视,private,0xFAF1,U+89C6
0x85A,览,private,0xFAF2,U+89C8
0x85B,觉,private,0xFAF3,U+89C9
0x85C,角,private,0xFAF4,U+89D2
0x85D,解,private,0xFAF5,U+89E3
0x85E,触,private,0xFAF6,U+89E6
0x85F,言,private,0xFAF7,U+8A00
0x860,誉,private,0xFAF8,U+8A89
0x861,誓,private,0xFAF9,U+8A93
0x862,警,private,0xFAFA,U+8B66
0x863,计,private,0xFAFB,U+8BA1
0x864,订,private,0xFAFC,U+8BA2
0x865,认,private,0xFB40,U+8BA4
0x866,讨,private,0xFB41,U+8BA8
0x867,让,private,0xFB42,U+8BA9
0x868,训,private,0xFB43,U+8BAD
0x869,议,private,0xFB44,U+8BAE
0x86A,讯,private,0xFB45,U+8BAF
0x86B,记,private,0xFB46,U+8BB0
0x86C,讲,private,0xFB47,U+8BB2
0x86D,讶,private,0xFB48,U+8BB6
0x86E,许,private,0xFB49,U+8BB8
0x86F,论,private,0xFB4A,U+8BBA
0x870,设,private,0xFB4B,U+8BBE
0x871,访,private,0xFB4C,U+8BBF
0x872,诀,private,0xFB4D,U+8BC0
0x873,证,private,0xFB4E,U+8BC1
0x874,评,private,0xFB4F,U+8BC4
0x875,诅,private,0xFB50,U+8BC5
0x876,识,private,0xFB51,U+8BC6
0x877,诈,private,0xFB52,U+8BC8
0x878,诉,private,0xFB53,U+8BC9
0x879,词,private,0xFB54,U+8BCD
0x87A,试,private,0xFB55,U+8BD5
0x87B,诗,private,0xFB56,U+8BD7
0x87C,诚,private,0xFB57,U+8BDA
0x87D,话,private,0xFB58,U+8BDD
0x87E,诞,private,0xFB59,U+8BDE
0x87F,诡,private,0xFB5A,U+8BE1
0x880,询,private,0xFB5B,U+8BE2
0x881,该,private,0xFB5C,U+8BE5
0x882,详,private,0xFB5D,U+8BE6
0x883,语,private,0xFB5E,U+8BED
0x884,误,private,0xFB5F,U+8BEF
0x885,诱,private,0xFB60,U+8BF1
0x886,诲,private,0xFB61,U+8BF2
0x887,说,private,0xFB62,U+8BF4
0x888,诶,private,0xFB63,U+8BF6
0x889,请,private,0xFB64,U+8BF7
0x88A,诸,private,0xFB65,U+8BF8
0x88B,诺,private,0xFB66,U+8BFA
0x88C,读,private,0xFB67,U+8BFB
0x88D,课,private,0xFB68,U+8BFE
0x88E,谁,private,0xFB69,U+8C01
0x88F,调,private,0xFB6A,U+8C03
0x890,谅,private,0xFB6B,U+8C05
0x891,谈,private,0xFB6C,U+8C08
0x892,谋,private,0xFB6D,U+8C0B
0x893,谍,private,0xFB6E,U+8C0D
0x894,谎,private,0xFB6F,U+8C0E
0x895,谓,private,0xFB70,U+8C13
0x896,谜,private,0xFB71,U+8C1C
0x897,谢,private,0xFB72,U+8C22
0x898,谣,private,0xFB73,U+8C23
0x899,谨,private,0xFB74,U+8C28
0x89A,谱,private,0xFB75,U+8C31
0x89B,谷,private,0xFB76,U+8C37
0x89C,豁,private,0xFB77,U+8C41
0x89D,豆,private,0xFB78,U+8C46
0x89E,豚,private,0xFB79,U+8C5A
0x89F,象,private,0xFB7A,U+8C61
0x8A0,豪,private,0xFB7B,U+8C6A
0x8A1,豫,private,0xFB7C,U+8C6B
0x8A2,貌,private,0xFB7D,U+8C8C
0x8A3,贝,private,0xFB7E,U+8D1D
0x8A4,负,private,0xFB80,U+8D1F
0x8A5,财,private,0xFB81,U+8D22
0x8A6,责,private,0xFB82,U+8D23
0x8A7,败,private,0xFB83,U+8D25
0x8A8,货,private,0xFB84,U+8D27
0x8A9,质,private,0xFB85,U+8D28
0x8AA,贩,private,0xFB86,U+8D29
0x8AB,贪,private,0xFB87,U+8D2A
0x8AC,贫,private,0xFB88,U+8D2B
0x8AD,购,private,0xFB89,U+8D2D
0x8AE,贯,private,0xFB8A,U+8D2F
0x8AF,贴,private,0xFB8B,U+8D34
0x8B0,贵,private,0xFB8C,U+8D35
0x8B1,费,private,0xFB8D,U+8D39
0x8B2,贺,private,0xFB8E,U+8D3A
0x8B3,贼,private,0xFB8F,U+8D3C
0x8B4,资,private,0xFB90,U+8D44
0x8B5,赋,private,0xFB91,U+8D4B
0x8B6,赌,private,0xFB92,U+8D4C
0x8B7,赏,private,0xFB93,U+8D4F
0x8B8,赔,private,0xFB94,U+8D54
0x8B9,赖,private,0xFB95,U+8D56
0x8BA,赚,private,0xFB96,U+8D5A
0x8BB,赛,private,0xFB97,U+8D5B
0x8BC,赞,private,0xFB98,U+8D5E
0x8BD,赠,private,0xFB99,U+8D60
0x8BE,赢,private,0xFB9A,U+8D62
0x8BF,赤,private,0xFB9B,U+8D64
0x8C0,走,private,0xFB9C,U+8D70
0x8C1,赴,private,0xFB9D,U+8D74
0x8C2,赶,private,0xFB9E,U+8D76
0x8C3,起,private,0xFB9F,U+8D77
0x8C4,趁,private,0xFBA0,U+8D81
0x8C5,超,private,0xFBA1,U+8D85
0x8C6,越,private,0xFBA2,U+8D8A
0x8C7,趋,private,0xFBA3,U+8D8B
0x8C8,趟,private,0xFBA4,U+8D9F
0x8C9,趣,private,0xFBA5,U+8DA3
0x8CA,足,private,0xFBA6,U+8DB3
0x8CB,趴,private,0xFBA7,U+8DB4
0x8CC,趾,private,0xFBA8,U+8DBE
0x8CD,跃,private,0xFBA9,U+8DC3
0x8CE,跌,private,0xFBAA,U+8DCC
0x8CF,跑,private,0xFBAB,U+8DD1
0x8D0,跚,private,0xFBAC,U+8DDA
0x8D1,距,private,0xFBAD,U+8DDD
0x8D2,跟,private,0xFBAE,U+8DDF
0x8D3,跤,private,0xFBAF,U+8DE4
0x8D4,跨,private,0xFBB0,U+8DE8
0x8D5,跪,private,0xFBB1,U+8DEA
0x8D6,路,private,0xFBB2,U+8DEF
0x8D7,跳,private,0xFBB3,U+8DF3
0x8D8,践,private,0xFBB4,U+8DF5
0x8D9,跷,private,0xFBB5,U+8DF7
0x8DA,踏,private,0xFBB6,U+8E0F
0x8DB,踝,private,0xFBB7,U+8E1D
0x8DC,踢,private,0xFBB8,U+8E22
0x8DD,踩,private,0xFBB9,U+8E29
0x8DE,踪,private,0xFBBA,U+8E2A
0x8DF,踮,private,0xFBBB,U+8E2E
0x8E0,踵,private,0xFBBC,U+8E35
0x8E1,蹈,private,0xFBBD,U+8E48
0x8E2,蹑,private,0xFBBE,U+8E51
0x8E3,蹒,private,0xFBBF,U+8E52
0x8E4,蹦,private,0xFBC0,U+8E66
0x8E5,蹭,private,0xFBC1,U+8E6D
0x8E6,蹲,private,0xFBC2,U+8E72
0x8E7,躁,private,0xFBC3,U+8E81
0x8E8,身,private,0xFBC4,U+8EAB
0x8E9,躲,private,0xFBC5,U+8EB2
0x8EA,车,private,0xFBC6,U+8F66
0x8EB,轨,private,0xFBC7,U+8F68
0x8EC,转,private,0xFBC8,U+8F6C
0x8ED,轮,private,0xFBC9,U+8F6E
0x8EE,软,private,0xFBCA,U+8F6F
0x8EF,轰,private,0xFBCB,U+8F70
0x8F0,轻,private,0xFBCC,U+8F7B
0x8F1,载,private,0xFBCD,U+8F7D
0x8F2,较,private,0xFBCE,U+8F83
0x8F3,辅,private,0xFBCF,U+8F85
0x8F4,辆,private,0xFBD0,U+8F86
0x8F5,辈,private,0xFBD1,U+8F88
0x8F6,辉,private,0xFBD2,U+8F89
0x8F7,辑,private,0xFBD3,U+8F91
0x8F8,输,private,0xFBD4,U+8F93
0x8F9,辛,private,0xFBD5,U+8F9B
0x8FA,辜,private,0xFBD6,U+8F9C
0x8FB,辞,private,0xFBD7,U+8F9E
0x8FC,辣,private,0xFBD8,U+8FA3
0x8FD,辨,private,0xFBD9,U+8FA8
0x8FE,辰,private,0xFBDA,U+8FB0
0x8FF,边,private,0xFBDB,U+8FB9
0x900,达,private,0xFBDC,U+8FBE
0x901,迁,private,0xFBDD,U+8FC1
0x902,迄,private,0xFBDE,U+8FC4
0x903,迅,private,0xFBDF,U+8FC5
0x904,过,private,0xFBE0,U+8FC7
0x905,迈,private,0xFBE1,U+8FC8
0x906,迎,private,0xFBE2,U+8FCE
0x907,运,private,0xFBE3,U+8FD0
0x908,近,private,0xFBE4,U+8FD1
0x909,返,private,0xFBE5,U+8FD4
0x90A,还,private,0xFBE6,U+8FD8
0x90B,这,private,0xFBE7,U+8FD9
0x90C,进,private,0xFBE8,U+8FDB
0x90D,远,private,0xFBE9,U+8FDC
0x90E,违,private,0xFBEA,U+8FDD
0x90F,连,private,0xFBEB,U+8FDE
0x910,迟,private,0xFBEC,U+8FDF
0x911,迪,private,0xFBED,U+8FEA
0x912,迫,private,0xFBEE,U+8FEB
0x913,迷,private,0xFBEF,U+8FF7
0x914,迹,private,0xFBF0,U+8FF9
0x915,追,private,0xFBF1,U+8FFD
0x916,退,private,0xFBF2,U+9000
0x917,送,private,0xFBF3,U+9001
0x918,适,private,0xFBF4,U+9002
0x919,逃,private,0xFBF5,U+9003
0x91A,逆,private,0xFBF6,U+9006
0x91B,选,private,0xFBF7,U+9009
0x91C,透,private,0xFBF8,U+900F
0x91D,逐,private,0xFBF9,U+9010
0x91E,递,private,0xFBFA,U+9012
0x91F,途,private,0xFBFB,U+9014
0x920,逗,private,0xFBFC,U+9017
0x921,通,private,0xFC40,U+901A
0x922,逛,private,0xFC41,U+901B
0x923,逝,private,0xFC42,U+901D
0x924,逞,private,0xFC43,U+901E
0x925,速,private,0xFC44,U+901F
0x926,造,private,0xFC45,U+9020
0x927,逢,private,0xFC46,U+9022
0x928,逸,private,0xFC47,U+9038
0x929,逻,private,0xFC48,U+903B
0x92A,逼,private,0xFC49,U+903C
0x92B,遇,private,0xFC4A,U+9047
0x92C,遍,private,0xFC4B,U+904D
0x92D,道,private,0xFC4C,U+9053
0x92E,遗,private,0xFC4D,U+9057
0x92F,遛,private,0xFC4E,U+905B
0x930,遢,private,0xFC4F,U+9062
0x931,遥,private,0xFC50,U+9065
0x932,遭,private,0xFC51,U+906D
0x933,遮,private,0xFC52,U+906E
0x934,遵,private,0xFC53,U+9075
0x935,避,private,0xFC54,U+907F
0x936,邀,private,0xFC55,U+9080
0x937,邋,private,0xFC56,U+908B
0x938,那,private,0xFC57,U+90A3
0x939,邦,private,0xFC58,U+90A6
0x93A,邪,private,0xFC59,U+90AA
0x93B,邮,private,0xFC5A,U+90AE
0x93C,邸,private,0xFC5B,U+90B8
0x93D,邻,private,0xFC5C,U+90BB
0x93E,郁,private,0xFC5D,U+90C1
0x93F,郊,private,0xFC5E,U+90CA
0x940,郎,private,0xFC5F,U+90CE
0x941,郑,private,0xFC60,U+90D1
0x942,部,private,0xFC61,U+90E8
0x943,都,private,0xFC62,U+90FD
0x944,配,private,0xFC63,U+914D
0x945,酒,private,0xFC64,U+9152
0x946,酪,private,0xFC65,U+916A
0x947,酱,private,0xFC66,U+9171
0x948,酷,private,0xFC67,U+9177
0x949,酸,private,0xFC68,U+9178
0x94A,酿,private,0xFC69,U+917F
0x94B,醉,private,0xFC6A,U+9189
0x94C,醋,private,0xFC6B,U+918B
0x94D,醒,private,0xFC6C,U+9192
0x94E,采,private,0xFC6D,U+91C7
0x94F,释,private,0xFC6E,U+91CA
0x950,里,private,0xFC6F,U+91CC
0x951,重,private,0xFC70,U+91CD
0x952,野,private,0xFC71,U+91CE
0x953,量,private,0xFC72,U+91CF
0x954,金,private,0xFC73,U+91D1
0x955,鉴,private,0xFC74,U+9274
0x956,针,private,0xFC75,U+9488
0x957,钝,private,0xFC76,U+949D
0x958,钞,private,0xFC77,U+949E
0x959,钟,private,0xFC78,U+949F
0x95A,钩,private,0xFC79,U+94A9
0x95B,钮,private,0xFC7A,U+94AE
0x95C,钱,private,0xFC7B,U+94B1
0x95D,钻,private,0xFC7C,U+94BB
0x95E,铁,private,0xFC7D,U+94C1
0x95F,铃,private,0xFC7E,U+94C3
0x960,铛,private,0xFC80,U+94DB
0x961,铭,private,0xFC81,U+94ED
0x962,银,private,0xFC82,U+94F6
0x963,铺,private,0xFC83,U+94FA
0x964,销,private,0xFC84,U+9500
0x965,锅,private,0xFC85,U+9505
0x966,锋,private,0xFC86,U+950B
0x967,锐,private,0xFC87,U+9510
0x968,错,private,0xFC88,U+9519
0x969,锭,private,0xFC89,U+952D
0x96A,键,private,0xFC8A,U+952E
0x96B,锵,private,0xFC8B,U+9535
0x96C,锻,private,0xFC8C,U+953B
0x96D,镇,private,0xFC8D,U+9547
0x96E,镍,private,0xFC8E,U+954D
0x96F,镖,private,0xFC8F,U+9556
0x970,镜,private,0xFC90,U+955C
0x971,长,private,0xFC91,U+957F
0x972,门,private,0xFC92,U+95E8
0x973,闪,private,0xFC93,U+95EA
0x974,闭,private,0xFC94,U+95ED
0x975,问,private,0xFC95,U+95EE
0x976,闯,private,0xFC96,U+95EF
0x977,闲,private,0xFC97,U+95F2
0x978,间,private,0xFC98,U+95F4
0x979,闷,private,0xFC99,U+95F7
0x97A,闹,private,0xFC9A,U+95F9
0x97B,闻,private,0xFC9B,U+95FB
0x97C,阁,private,0xFC9C,U+9601
0x97D,阅,private,0xFC9D,U+9605
0x97E,阔,private,0xFC9E,U+9614
0x97F,阜,private,0xFC9F,U+961C
0x980,队,private,0xFCA0,U+961F
0x981,阪,private,0xFCA1,U+962A
0x982,阱,private,0xFCA2,U+9631
0x983,防,private,0xFCA3,U+9632
0x984,阳,private,0xFCA4,U+9633
0x985,阴,private,0xFCA5,U+9634
0x986,阵,private,0xFCA6,U+9635
0x987,阶,private,0xFCA7,U+9636
0x988,阻,private,0xFCA8,U+963B
0x989,阿,private,0xFCA9,U+963F
0x98A,附,private,0xFCAA,U+9644
0x98B,际,private,0xFCAB,U+9645
0x98C,陆,private,0xFCAC,U+9646
0x98D,陈,private,0xFCAD,U+9648
0x98E,陌,private,0xFCAE,U+964C
0x98F,降,private,0xFCAF,U+964D
0x990,限,private,0xFCB0,U+9650
0x991,院,private,0xFCB1,U+9662
0x992,除,private,0xFCB2,U+9664
0x993,险,private,0xFCB3,U+9669
0x994,陪,private,0xFCB4,U+966A
0x995,陷,private,0xFCB5,U+9677
0x996,陽,private,0xFCB6,U+967D
0x997,隅,private,0xFCB7,U+9685
0x998,隆,private,0xFCB8,U+9686
0x999,随,private,0xFCB9,U+968F
0x99A,隐,private,0xFCBA,U+9690
0x99B,隔,private,0xFCBB,U+9694
0x99C,隙,private,0xFCBC,U+9699
0x99D,难,private,0xFCBD,U+96BE
0x99E,雀,private,0xFCBE,U+96C0
0x99F,雄,private,0xFCBF,U+96C4
0x9A0,雅,private,0xFCC0,U+96C5
0x9A1,集,private,0xFCC1,U+96C6
0x9A2,雇,private,0xFCC2,U+96C7
0x9A3,雏,private,0xFCC3,U+96CF
0x9A4,雕,private,0xFCC4,U+96D5
0x9A5,雨,private,0xFCC5,U+96E8
0x9A6,雪,private,0xFCC6,U+96EA
0x9A7,零,private,0xFCC7,U+96F6
0x9A8,雷,private,0xFCC8,U+96F7
0x9A9,需,private,0xFCC9,U+9700
0x9AA,震,private,0xFCCA,U+9707
0x9AB,露,private,0xFCCB,U+9732
0x9AC,霸,private,0xFCCC,U+9738
0x9AD,青,private,0xFCCD,U+9752
0x9AE,静,private,0xFCCE,U+9759
0x9AF,靛,private,0xFCCF,U+975B
0x9B0,非,private,0xFCD0,U+975E
0x9B1,靠,private,0xFCD1,U+9760
0x9B2,面,private,0xFCD2,U+9762
0x9B3,鞋,private,0xFCD3,U+978B
0x9B4,鞭,private,0xFCD4,U+97AD
0x9B5,韦,private,0xFCD5,U+97E6
0x9B6,韧,private,0xFCD6,U+97E7
0x9B7,音,private,0xFCD7,U+97F3
0x9B8,韵,private,0xFCD8,U+97F5
0x9B9,页,private,0xFCD9,U+9875
0x9BA,顶,private,0xFCDA,U+9876
0x9BB,项,private,0xFCDB,U+9879
0x9BC,顺,private,0xFCDC,U+987A
0x9BD,须,private,0xFCDD,U+987B
0x9BE,顽,private,0xFCDE,U+987D
0x9BF,顾,private,0xFCDF,U+987E
0x9C0,顿,private,0xFCE0,U+987F
0x9C1,颁,private,0xFCE1,U+9881
0x9C2,颂,private,0xFCE2,U+9882
0x9C3,预,private,0xFCE3,U+9884
0x9C4,领,private,0xFCE4,U+9886
0x9C5,颈,private,0xFCE5,U+9888
0x9C6,颊,private,0xFCE6,U+988A
0x9C7,频,private,0xFCE7,U+9891
0x9C8,颖,private,0xFCE8,U+9896
0x9C9,颗,private,0xFCE9,U+9897
0x9CA,题,private,0xFCEA,U+9898
0x9CB,颜,private,0xFCEB,U+989C
0x9CC,额,private,0xFCEC,U+989D
0x9CD,颠,private,0xFCED,U+98A0
0x9CE,颤,private,0xFCEE,U+98A4
0x9CF,风,private,0xFCEF,U+98CE
0x9D0,飕,private,0xFCF0,U+98D5
0x9D1,飘,private,0xFCF1,U+98D8
0x9D2,飙,private,0xFCF2,U+98D9
0x9D3,飞,private,0xFCF3,U+98DE
0x9D4,食,private,0xFCF4,U+98DF
0x9D5,飯,private,0xFCF5,U+98EF
0x9D6,餐,private,0xFCF6,U+9910
0x9D7,饪,private,0xFCF7,U+996A
0x9D8,饭,private,0xFCF8,U+996D
0x9D9,饮,private,0xFCF9,U+996E
0x9DA,饰,private,0xFCFA,U+9970
0x9DB,饱,private,0xFCFB,U+9971
0x9DC,饶,private,0xFCFC,U+9976
0x9DD,饼,private,0xFD40,U+997C
0x9DE,饿,private,0xFD41,U+997F
0x9DF,馁,private,0xFD42,U+9981
0x9E0,馆,private,0xFD43,U+9986
0x9E1,首,private,0xFD44,U+9996
0x9E2,香,private,0xFD45,U+9999
0x9E3,马,private,0xFD46,U+9A6C
0x9E4,驰,private,0xFD47,U+9A70
0x9E5,驱,private,0xFD48,U+9A71
0x9E6,驳,private,0xFD49,U+9A73
0x9E7,驷,private,0xFD4A,U+9A77
0x9E8,驼,private,0xFD4B,U+9A7C
0x9E9,驾,private,0xFD4C,U+9A7E
0x9EA,驿,private,0xFD4D,U+9A7F
0x9EB,骂,private,0xFD4E,U+9A82
0x9EC,骄,private,0xFD4F,U+9A84
0x9ED,验,private,0xFD50,U+9A8C
0x9EE,骑,private,0xFD51,U+9A91
0x9EF,骗,private,0xFD52,U+9A97
0x9F0,骚,private,0xFD53,U+9A9A
0x9F1,骨,private,0xFD54,U+9AA8
0x9F2,高,private,0xFD55,U+9AD8
0x9F3,髦,private,0xFD56,U+9AE6
0x9F4,鬘,private,0xFD57,U+9B18
0x9F5,鬼,private,0xFD58,U+9B3C
0x9F6,魂,private,0xFD59,U+9B42
0x9F7,魄,private,0xFD5A,U+9B44
0x9F8,魅,private,0xFD5B,U+9B45
0x9F9,魔,private,0xFD5C,U+9B54
0x9FA,鱼,private,0xFD5D,U+9C7C
0x9FB,鱿,private,0xFD5E,U+9C7F
0x9FC,鲁,private,0xFD5F,U+9C81
0x9FD,鲔,private,0xFD60,U+9C94
0x9FE,鲜,private,0xFD61,U+9C9C
0x9FF,鲤,private,0xFD62,U+9CA4
0xA00,鲨,private,0xFD63,U+9CA8
0xA01,鲷,private,0xFD64,U+9CB7
0xA02,鲸,private,0xFD65,U+9CB8
0xA03,鳌,private,0xFD66,U+9CCC
0xA04,鳗,private,0xFD67,U+9CD7
0xA05,鳥,private,0xFD68,U+9CE5
0xA06,鸟,private,0xFD69,U+9E1F
0xA07,鸡,private,0xFD6A,U+9E21
