index,glyph_id,key_hex,key_bytes,char,source,reserved,unicode
1031,0x406,0xF549,F549,懦,private,0,U+61E6
1032,0x407,0xF54A,F54A,戏,private,0,U+620F
1033,0x408,0xF54B,F54B,成,private,0,U+6210
1034,0x409,0xF54C,F54C,我,private,0,U+6211
1035,0x40A,0xF54D,F54D,戒,private,0,U+6212
1036,0x40B,0xF54E,F54E,或,private,0,U+6216
1037,0x40C,0xF54F,F54F,战,private,0,U+6218
1038,0x40D,0xF550,F550,戚,private,0,U+621A
1039,0x40E,0xF551,F551,截,private,0,U+622A
1040,0x40F,0xF552,F552,戳,private,0,U+6233
1041,0x410,0xF553,F553,戴,private,0,U+6234
1042,0x411,0xF554,F554,户,private,0,U+6237
1043,0x412,0xF555,F555,房,private,0,U+623F
1044,0x413,0xF556,F556,所,private,0,U+6240
1045,0x414,0xF557,F557,扁,private,0,U+6241
1046,0x415,0xF558,F558,扇,private,0,U+6247
1047,0x416,0xF559,F559,扉,private,0,U+6249
1048,0x417,0xF55A,F55A,手,private,0,U+624B
1049,0x418,0xF55B,F55B,才,private,0,U+624D
1050,0x419,0xF55C,F55C,扎,private,0,U+624E
1051,0x41A,0xF55D,F55D,扑,private,0,U+6251
1052,0x41B,0xF55E,F55E,打,private,0,U+6253
1053,0x41C,0xF55F,F55F,扔,private,0,U+6254
1054,0x41D,0xF560,F560,托,private,0,U+6258
1055,0x41E,0xF561,F561,扛,private,0,U+625B
1056,0x41F,0xF562,F562,执,private,0,U+6267
1057,0x420,0xF563,F563,扩,private,0,U+6269
1058,0x421,0xF564,F564,扫,private,0,U+626B
1059,0x422,0xF565,F565,扬,private,0,U+626C
1060,0x423,0xF566,F566,扭,private,0,U+626D
1061,0x424,0xF567,F567,扮,private,0,U+626E
1062,0x425,0xF568,F568,扯,private,0,U+626F
1063,0x426,0xF569,F569,扰,private,0,U+6270
1064,0x427,0xF56A,F56A,扶,private,0,U+6276
1065,0x428,0xF56B,F56B,批,private,0,U+6279
1066,0x429,0xF56C,F56C,找,private,0,U+627E
1067,0x42A,0xF56D,F56D,承,private,0,U+627F
1068,0x42B,0xF56E,F56E,技,private,0,U+6280
1069,0x42C,0xF56F,F56F,抄,private,0,U+6284
1070,0x42D,0xF570,F570,把,private,0,U+628A
1071,0x42E,0xF571,F571,抑,private,0,U+6291
1072,0x42F,0xF572,F572,抓,private,0,U+6293
1073,0x430,0xF573,F573,投,private,0,U+6295
1074,0x431,0xF574,F574,抖,private,0,U+6296
1075,0x432,0xF575,F575,抗,private,0,U+6297
1076,0x433,0xF576,F576,折,private,0,U+6298
1077,0x434,0xF577,F577,抚,private,0,U+629A
1078,0x435,0xF578,F578,抛,private,0,U+629B
1079,0x436,0xF579,F579,抢,private,0,U+62A2
1080,0x437,0xF57A,F57A,护,private,0,U+62A4
1081,0x438,0xF57B,F57B,报,private,0,U+62A5
1082,0x439,0xF57C,F57C,披,private,0,U+62AB
1083,0x43A,0xF57D,F57D,抬,private,0,U+62AC
1084,0x43B,0xF57E,F57E,抱,private,0,U+62B1
1085,0x43C,0xF580,F580,抹,private,0,U+62B9
1086,0x43D,0xF581,F581,抽,private,0,U+62BD
1087,0x43E,0xF582,F582,担,private,0,U+62C5
1088,0x43F,0xF583,F583,拉,private,0,U+62C9
1089,0x440,0xF584,F584,拌,private,0,U+62CC
1090,0x441,0xF585,F585,拍,private,0,U+62CD
1091,0x442,0xF586,F586,拐,private,0,U+62D0
1092,0x443,0xF587,F587,拒,private,0,U+62D2
1093,0x444,0xF588,F588,拓,private,0,U+62D3
1094,0x445,0xF589,F589,拔,private,0,U+62D4
1095,0x446,0xF58A,F58A,拖,private,0,U+62D6
1096,0x447,0xF58B,F58B,拘,private,0,U+62D8
1097,0x448,0xF58C,F58C,拙,private,0,U+62D9
1098,0x449,0xF58D,F58D,招,private,0,U+62DB
1099,0x44A,0xF58E,F58E,拜,private,0,U+62DC
1100,0x44B,0xF58F,F58F,拥,private,0,U+62E5
1101,0x44C,0xF590,F590,拦,private,0,U+62E6
1102,0x44D,0xF591,F591,拨,private,0,U+62E8
1103,0x44E,0xF592,F592,择,private,0,U+62E9
1104,0x44F,0xF593,F593,括,private,0,U+62EC
1105,0x450,0xF594,F594,拯,private,0,U+62EF
1106,0x451,0xF595,F595,拳,private,0,U+62F3
1107,0x452,0xF596,F596,拼,private,0,U+62FC
1108,0x453,0xF597,F597,拽,private,0,U+62FD
1109,0x454,0xF598,F598,拾,private,0,U+62FE
1110,0x455,0xF599,F599,拿,private,0,U+62FF
1111,0x456,0xF59A,F59A,持,private,0,U+6301
1112,0x457,0xF59B,F59B,挂,private,0,U+6302
1113,0x458,0xF59C,F59C,指,private,0,U+6307
1114,0x459,0xF59D,F59D,按,private,0,U+6309
1115,0x45A,0xF59E,F59E,挑,private,0,U+6311
1116,0x45B,0xF59F,F59F,挖,private,0,U+6316
1117,0x45C,0xF5A0,F5A0,挠,private,0,U+6320
1118,0x45D,0xF5A1,F5A1,挡,private,0,U+6321
1119,0x45E,0xF5A2,F5A2,挣,private,0,U+6323
1120,0x45F,0xF5A3,F5A3,挤,private,0,U+6324
1121,0x460,0xF5A4,F5A4,挥,private,0,U+6325
1122,0x461,0xF5A5,F5A5,挨,private,0,U+6328
1123,0x462,0xF5A6,F5A6,挫,private,0,U+632B
1124,0x463,0xF5A7,F5A7,振,private,0,U+632F
1125,0x464,0xF5A8,F5A8,挺,private,0,U+633A
1126,0x465,0xF5A9,F5A9,挽,private,0,U+633D
1127,0x466,0xF5AA,F5AA,捏,private,0,U+634F
1128,0x467,0xF5AB,F5AB,捐,private,0,U+6350
1129,0x468,0xF5AC,F5AC,捕,private,0,U+6355
1130,0x469,0xF5AD,F5AD,损,private,0,U+635F
1131,0x46A,0xF5AE,F5AE,换,private,0,U+6362
1132,0x46B,0xF5AF,F5AF,捣,private,0,U+6363
1133,0x46C,0xF5B0,F5B0,捧,private,0,U+6367
1134,0x46D,0xF5B1,F5B1,据,private,0,U+636E
1135,0x46E,0xF5B2,F5B2,捶,private,0,U+6376
1136,0x46F,0xF5B3,F5B3,捷,private,0,U+6377
1137,0x470,0xF5B4,F5B4,捺,private,0,U+637A
1138,0x471,0xF5B5,F5B5,掀,private,0,U+6380
1139,0x472,0xF5B6,F5B6,授,private,0,U+6388
1140,0x473,0xF5B7,F5B7,掉,private,0,U+6389
1141,0x474,0xF5B8,F5B8,掌,private,0,U+638C
1142,0x475,0xF5B9,F5B9,掐,private,0,U+6390
1143,0x476,0xF5BA,F5BA,排,private,0,U+6392
1144,0x477,0xF5BB,F5BB,掘,private,0,U+6398
1145,0x478,0xF5BC,F5BC,探,private,0,U+63A2
1146,0x479,0xF5BD,F5BD,接,private,0,U+63A5
1147,0x47A,0xF5BE,F5BE,控,private,0,U+63A7
1148,0x47B,0xF5BF,F5BF,推,private,0,U+63A8
1149,0x47C,0xF5C0,F5C0,掰,private,0,U+63B0
1150,0x47D,0xF5C1,F5C1,掳,private,0,U+63B3
1151,0x47E,0xF5C2,F5C2,掷,private,0,U+63B7
1152,0x47F,0xF5C3,F5C3,揉,private,0,U+63C9
1153,0x480,0xF5C4,F5C4,揍,private,0,U+63CD
1154,0x481,0xF5C5,F5C5,描,private,0,U+63CF
1155,0x482,0xF5C6,F5C6,提,private,0,U+63D0
1156,0x483,0xF5C7,F5C7,插,private,0,U+63D2
1157,0x484,0xF5C8,F5C8,握,private,0,U+63E1
1158,0x485,0xF5C9,F5C9,揣,private,0,U+63E3
1159,0x486,0xF5CA,F5CA,揭,private,0,U+63ED
1160,0x487,0xF5CB,F5CB,援,private,0,U+63F4
1161,0x488,0xF5CC,F5CC,揽,private,0,U+63FD
1162,0x489,0xF5CD,F5CD,搁,private,0,U+6401
1163,0x48A,0xF5CE,F5CE,搅,private,0,U+6405
1164,0x48B,0xF5CF,F5CF,搏,private,0,U+640F
1165,0x48C,0xF5D0,F5D0,搓,private,0,U+6413
1166,0x48D,0xF5D1,F5D1,搜,private,0,U+641C
1167,0x48E,0xF5D2,F5D2,搞,private,0,U+641E
1168,0x48F,0xF5D3,F5D3,搬,private,0,U+642C
1169,0x490,0xF5D4,F5D4,搭,private,0,U+642D
1170,0x491,0xF5D5,F5D5,携,private,0,U+643A
1171,0x492,0xF5D6,F5D6,摁,private,0,U+6441
1172,0x493,0xF5D7,F5D7,摄,private,0,U+6444
1173,0x494,0xF5D8,F5D8,摆,private,0,U+6446
1174,0x495,0xF5D9,F5D9,摇,private,0,U+6447
1175,0x496,0xF5DA,F5DA,摊,private,0,U+644A
1176,0x497,0xF5DB,F5DB,摔,private,0,U+6454
1177,0x498,0xF5DC,F5DC,摘,private,0,U+6458
1178,0x499,0xF5DD,F5DD,摩,private,0,U+6469
1179,0x49A,0xF5DE,F5DE,摸,private,0,U+6478
1180,0x49B,0xF5DF,F5DF,撑,private,0,U+6491
1181,0x49C,0xF5E0,F5E0,撒,private,0,U+6492
1182,0x49D,0xF5E1,F5E1,撞,private,0,U+649E
1183,0x49E,0xF5E2,F5E2,撤,private,0,U+64A4
1184,0x49F,0xF5E3,F5E3,播,private,0,U+64AD
1185,0x4A0,0xF5E4,F5E4,撼,private,0,U+64BC
1186,0x4A1,0xF5E5,F5E5,擅,private,0,U+64C5
1187,0x4A2,0xF5E6,F5E6,操,private,0,U+64CD
1188,0x4A3,0xF5E7,F5E7,擦,private,0,U+64E6
1189,0x4A4,0xF5E8,F5E8,攒,private,0,U+6512
1190,0x4A5,0xF5E9,F5E9,支,private,0,U+652F
1191,0x4A6,0xF5EA,F5EA,收,private,0,U+6536
1192,0x4A7,0xF5EB,F5EB,攸,private,0,U+6538
1193,0x4A8,0xF5EC,F5EC,改,private,0,U+6539
1194,0x4A9,0xF5ED,F5ED,攻,private,0,U+653B
1195,0x4AA,0xF5EE,F5EE,放,private,0,U+653E
1196,0x4AB,0xF5EF,F5EF,故,private,0,U+6545
1197,0x4AC,0xF5F0,F5F0,效,private,0,U+6548
1198,0x4AD,0xF5F1,F5F1,敌,private,0,U+654C
1199,0x4AE,0xF5F2,F5F2,敏,private,0,U+654F
1200,0x4AF,0xF5F3,F5F3,救,private,0,U+6551
1201,0x4B0,0xF5F4,F5F4,教,private,0,U+6559
1202,0x4B1,0xF5F5,F5F5,敞,private,0,U+655E
1203,0x4B2,0xF5F6,F5F6,敢,private,0,U+6562
1204,0x4B3,0xF5F7,F5F7,散,private,0,U+6563
1205,0x4B4,0xF5F8,F5F8,敬,private,0,U+656C
1206,0x4B5,0xF5F9,F5F9,数,private,0,U+6570
1207,0x4B6,0xF5FA,F5FA,敲,private,0,U+6572
1208,0x4B7,0xF5FB,F5FB,整,private,0,U+6574
1209,0x4B8,0xF5FC,F5FC,敷,private,0,U+6577
1210,0x4B9,0xF640,F640,文,private,0,U+6587
1211,0x4BA,0xF641,F641,斗,private,0,U+6597
1212,0x4BB,0xF642,F642,料,private,0,U+6599
1213,0x4BC,0xF643,F643,斥,private,0,U+65A5
1214,0x4BD,0xF644,F644,断,private,0,U+65AD
1215,0x4BE,0xF645,F645,斯,private,0,U+65AF
1216,0x4BF,0xF646,F646,新,private,0,U+65B0
1217,0x4C0,0xF647,F647,方,private,0,U+65B9
1218,0x4C1,0xF648,F648,施,private,0,U+65BD
1219,0x4C2,0xF649,F649,旁,private,0,U+65C1
1220,0x4C3,0xF64A,F64A,旅,private,0,U+65C5
1221,0x4C4,0xF64B,F64B,旋,private,0,U+65CB
1222,0x4C5,0xF64C,F64C,族,private,0,U+65CF
1223,0x4C6,0xF64D,F64D,旗,private,0,U+65D7
1224,0x4C7,0xF64E,F64E,无,private,0,U+65E0
1225,0x4C8,0xF64F,F64F,既,private,0,U+65E2
1226,0x4C9,0xF650,F650,日,private,0,U+65E5
1227,0x4CA,0xF651,F651,旦,private,0,U+65E6
1228,0x4CB,0xF652,F652,旧,private,0,U+65E7
1229,0x4CC,0xF653,F653,早,private,0,U+65E9
1230,0x4CD,0xF654,F654,时,private,0,U+65F6
1231,0x4CE,0xF655,F655,旺,private,0,U+65FA
1232,0x4CF,0xF656,F656,昂,private,0,U+6602
1233,0x4D0,0xF657,F657,昆,private,0,U+6606
1234,0x4D1,0xF658,F658,明,private,0,U+660E
1235,0x4D2,0xF659,F659,昏,private,0,U+660F
1236,0x4D3,0xF65A,F65A,易,private,0,U+6613
1237,0x4D4,0xF65B,F65B,昔,private,0,U+6614
1238,0x4D5,0xF65C,F65C,星,private,0,U+661F
1239,0x4D6,0xF65D,F65D,映,private,0,U+6620
1240,0x4D7,0xF65E,F65E,春,private,0,U+6625
1241,0x4D8,0xF65F,F65F,昧,private,0,U+6627
1242,0x4D9,0xF660,F660,昨,private,0,U+6628
1243,0x4DA,0xF661,F661,是,private,0,U+662F
1244,0x4DB,0xF662,F662,显,private,0,U+663E
1245,0x4DC,0xF663,F663,晃,private,0,U+6643
1246,0x4DD,0xF664,F664,晋,private,0,U+664B
1247,0x4DE,0xF665,F665,晒,private,0,U+6652
1248,0x4DF,0xF666,F666,晓,private,0,U+6653
1249,0x4E0,0xF667,F667,晕,private,0,U+6655
1250,0x4E1,0xF668,F668,晚,private,0,U+665A
1251,0x4E2,0xF669,F669,晨,private,0,U+6668
1252,0x4E3,0xF66A,F66A,普,private,0,U+666E
1253,0x4E4,0xF66B,F66B,景,private,0,U+666F
1254,0x4E5,0xF66C,F66C,晰,private,0,U+6670
1255,0x4E6,0xF66D,F66D,晴,private,0,U+6674
1256,0x4E7,0xF66E,F66E,晶,private,0,U+6676
1257,0x4E8,0xF66F,F66F,智,private,0,U+667A
1258,0x4E9,0xF670,F670,暂,private,0,U+6682
1259,0x4EA,0xF671,F671,暖,private,0,U+6696
1260,0x4EB,0xF672,F672,暗,private,0,U+6697
1261,0x4EC,0xF673,F673,暴,private,0,U+66B4
1262,0x4ED,0xF674,F674,曲,private,0,U+66F2
1263,0x4EE,0xF675,F675,更,private,0,U+66F4
1264,0x4EF,0xF676,F676,曼,private,0,U+66FC
1265,0x4F0,0xF677,F677,曾,private,0,U+66FE
1266,0x4F1,0xF678,F678,替,private,0,U+66FF
1267,0x4F2,0xF679,F679,最,private,0,U+6700
1268,0x4F3,0xF67A,F67A,月,private,0,U+6708
1269,0x4F4,0xF67B,F67B,有,private,0,U+6709
1270,0x4F5,0xF67C,F67C,朋,private,0,U+670B
1271,0x4F6,0xF67D,F67D,服,private,0,U+670D
1272,0x4F7,0xF67E,F67E,朗,private,0,U+6717
1273,0x4F8,0xF680,F680,望,private,0,U+671B
1274,0x4F9,0xF681,F681,朝,private,0,U+671D
1275,0x4FA,0xF682,F682,期,private,0,U+671F
1276,0x4FB,0xF683,F683,木,private,0,U+6728
1277,0x4FC,0xF684,F684,未,private,0,U+672A
1278,0x4FD,0xF685,F685,末,private,0,U+672B
1279,0x4FE,0xF686,F686,本,private,0,U+672C
1280,0x4FF,0xF687,F687,术,private,0,U+672F
1281,0x500,0xF688,F688,朴,private,0,U+6734
1282,0x501,0xF689,F689,朵,private,0,U+6735
1283,0x502,0xF68A,F68A,机,private,0,U+673A
1284,0x503,0xF68B,F68B,杀,private,0,U+6740
1285,0x504,0xF68C,F68C,杂,private,0,U+6742
1286,0x505,0xF68D,F68D,权,private,0,U+6743
1287,0x506,0xF68E,F68E,杉,private,0,U+6749
1288,0x507,0xF68F,F68F,材,private,0,U+6750
1289,0x508,0xF690,F690,村,private,0,U+6751
1290,0x509,0xF691,F691,杜,private,0,U+675C
1291,0x50A,0xF692,F692,束,private,0,U+675F
1292,0x50B,0xF693,F693,条,private,0,U+6761
1293,0x50C,0xF694,F694,来,private,0,U+6765
1294,0x50D,0xF695,F695,杯,private,0,U+676F
1295,0x50E,0xF696,F696,杰,private,0,U+6770
1296,0x50F,0xF697,F697,松,private,0,U+677E
1297,0x510,0xF698,F698,板,private,0,U+677F
1298,0x511,0xF699,F699,极,private,0,U+6781
1299,0x512,0xF69A,F69A,构,private,0,U+6784
1300,0x513,0xF69B,F69B,枉,private,0,U+6789
1301,0x514,0xF69C,F69C,析,private,0,U+6790
1302,0x515,0xF69D,F69D,林,private,0,U+6797
1303,0x516,0xF69E,F69E,枚,private,0,U+679A
1304,0x517,0xF69F,F69F,果,private,0,U+679C
1305,0x518,0xF6A0,F6A0,枝,private,0,U+679D
1306,0x519,0xF6A1,F6A1,枪,private,0,U+67AA
1307,0x51A,0xF6A2,F6A2,枫,private,0,U+67AB
1308,0x51B,0xF6A3,F6A3,架,private,0,U+67B6
1309,0x51C,0xF6A4,F6A4,柄,private,0,U+67C4
1310,0x51D,0xF6A5,F6A5,柏,private,0,U+67CF
1311,0x51E,0xF6A6,F6A6,某,private,0,U+67D0
1312,0x51F,0xF6A7,F6A7,柑,private,0,U+67D1
1313,0x520,0xF6A8,F6A8,染,private,0,U+67D3
1314,0x521,0xF6A9,F6A9,柔,private,0,U+67D4
1315,0x522,0xF6AA,F6AA,柜,private,0,U+67DC
1316,0x523,0xF6AB,F6AB,柠,private,0,U+67E0
1317,0x524,0xF6AC,F6AC,查,private,0,U+67E5
1318,0x525,0xF6AD,F6AD,柱,private,0,U+67F1
1319,0x526,0xF6AE,F6AE,柴,private,0,U+67F4
1320,0x527,0xF6AF,F6AF,栃,private,0,U+6803
1321,0x528,0xF6B0,F6B0,标,private,0,U+6807
1322,0x529,0xF6B1,F6B1,栋,private,0,U+680B
1323,0x52A,0xF6B2,F6B2,树,private,0,U+6811
1324,0x52B,0xF6B3,F6B3,校,private,0,U+6821
1325,0x52C,0xF6B4,F6B4,样,private,0,U+6837
1326,0x52D,0xF6B5,F6B5,核,private,0,U+6838
1327,0x52E,0xF6B6,F6B6,根,private,0,U+6839
1328,0x52F,0xF6B7,F6B7,格,private,0,U+683C
1329,0x530,0xF6B8,F6B8,栽,private,0,U+683D
1330,0x531,0xF6B9,F6B9,桃,private,0,U+6843
1331,0x532,0xF6BA,F6BA,框,private,0,U+6846
1332,0x533,0xF6BB,F6BB,案,private,0,U+6848
1333,0x534,0xF6BC,F6BC,桌,private,0,U+684C
1334,0x535,0xF6BD,F6BD,桑,private,0,U+6851
1335,0x536,0xF6BE,F6BE,档,private,0,U+6863
1336,0x537,0xF6BF,F6BF,桥,private,0,U+6865
1337,0x538,0xF6C0,F6C0,桧,private,0,U+6867
1338,0x539,0xF6C1,F6C1,梁,private,0,U+6881
1339,0x53A,0xF6C2,F6C2,梅,private,0,U+6885
1340,0x53B,0xF6C3,F6C3,梓,private,0,U+6893
1341,0x53C,0xF6C4,F6C4,梢,private,0,U+68A2
1342,0x53D,0xF6C5,F6C5,梦,private,0,U+68A6
1343,0x53E,0xF6C6,F6C6,梨,private,0,U+68A8
1344,0x53F,0xF6C7,F6C7,梭,private,0,U+68AD
1345,0x540,0xF6C8,F6C8,梯,private,0,U+68AF
1346,0x541,0xF6C9,F6C9,检,private,0,U+68C0
1347,0x542,0xF6CA,F6CA,棉,private,0,U+68C9
1348,0x543,0xF6CB,F6CB,棍,private,0,U+68CD
1349,0x544,0xF6CC,F6CC,棒,private,0,U+68D2
1350,0x545,0xF6CD,F6CD,棚,private,0,U+68DA
1351,0x546,0xF6CE,F6CE,森,private,0,U+68EE
1352,0x547,0xF6CF,F6CF,棱,private,0,U+68F1
1353,0x548,0xF6D0,F6D0,植,private,0,U+690D
1354,0x549,0xF6D1,F6D1,椎,private,0,U+690E
1355,0x54A,0xF6D2,F6D2,椒,private,0,U+6912
1356,0x54B,0xF6D3,F6D3,楚,private,0,U+695A
1357,0x54C,0xF6D4,F6D4,楠,private,0,U+6960
1358,0x54D,0xF6D5,F6D5,楼,private,0,U+697C
1359,0x54E,0xF6D6,F6D6,概,private,0,U+6982
1360,0x54F,0xF6D7,F6D7,榄,private,0,U+6984
1361,0x550,0xF6D8,F6D8,榜,private,0,U+699C
1362,0x551,0xF6D9,F6D9,榻,private,0,U+69BB
1363,0x552,0xF6DA,F6DA,槻,private,0,U+69FB
1364,0x553,0xF6DB,F6DB,槽,private,0,U+69FD
1365,0x554,0xF6DC,F6DC,槿,private,0,U+69FF
1366,0x555,0xF6DD,F6DD,樟,private,0,U+6A1F
1367,0x556,0xF6DE,F6DE,模,private,0,U+6A21
1368,0x557,0xF6DF,F6DF,横,private,0,U+6A2A
1369,0x558,0xF6E0,F6E0,樫,private,0,U+6A2B
1370,0x559,0xF6E1,F6E1,樱,private,0,U+6A31
1371,0x55A,0xF6E2,F6E2,橄,private,0,U+6A44
1372,0x55B,0xF6E3,F6E3,橘,private,0,U+6A58
1373,0x55C,0xF6E4,F6E4,檬,private,0,U+6AAC
1374,0x55D,0xF6E5,F6E5,欠,private,0,U+6B20
1375,0x55E,0xF6E6,F6E6,次,private,0,U+6B21
1376,0x55F,0xF6E7,F6E7,欢,private,0,U+6B22
1377,0x560,0xF6E8,F6E8,欣,private,0,U+6B23
1378,0x561,0xF6E9,F6E9,欲,private,0,U+6B32
1379,0x562,0xF6EA,F6EA,欸,private,0,U+6B38
1380,0x563,0xF6EB,F6EB,欺,private,0,U+6B3A
1381,0x564,0xF6EC,F6EC,款,private,0,U+6B3E
1382,0x565,0xF6ED,F6ED,歉,private,0,U+6B49
1383,0x566,0xF6EE,F6EE,歌,private,0,U+6B4C
1384,0x567,0xF6EF,F6EF,止,private,0,U+6B62
1385,0x568,0xF6F0,F6F0,正,private,0,U+6B63
1386,0x569,0xF6F1,F6F1,此,private,0,U+6B64
1387,0x56A,0xF6F2,F6F2,步,private,0,U+6B65
1388,0x56B,0xF6F3,F6F3,武,private,0,U+6B66
1389,0x56C,0xF6F4,F6F4,歧,private,0,U+6B67
1390,0x56D,0xF6F5,F6F5,歩,private,0,U+6B69
1391,0x56E,0xF6F6,F6F6,歪,private,0,U+6B6A
1392,0x56F,0xF6F7,F6F7,歹,private,0,U+6B79
1393,0x570,0xF6F8,F6F8,死,private,0,U+6B7B
1394,0x571,0xF6F9,F6F9,殊,private,0,U+6B8A
1395,0x572,0xF6FA,F6FA,段,private,0,U+6BB5
1396,0x573,0xF6FB,F6FB,毁,private,0,U+6BC1
1397,0x574,0xF6FC,F6FC,母,private,0,U+6BCD
1398,0x575,0xF740,F740,每,private,0,U+6BCF
1399,0x576,0xF741,F741,毒,private,0,U+6BD2
1400,0x577,0xF742,F742,比,private,0,U+6BD4
1401,0x578,0xF743,F743,毕,private,0,U+6BD5
1402,0x579,0xF744,F744,毛,private,0,U+6BDB
1403,0x57A,0xF745,F745,毫,private,0,U+6BEB
1404,0x57B,0xF746,F746,氏,private,0,U+6C0F
1405,0x57C,0xF747,F747,民,private,0,U+6C11
1406,0x57D,0xF748,F748,氓,private,0,U+6C13
1407,0x57E,0xF749,F749,气,private,0,U+6C14
1408,0x57F,0xF74A,F74A,氛,private,0,U+6C1B
1409,0x580,0xF74B,F74B,水,private,0,U+6C34
1410,0x581,0xF74C,F74C,永,private,0,U+6C38
1411,0x582,0xF74D,F74D,汁,private,0,U+6C41
1412,0x583,0xF74E,F74E,求,private,0,U+6C42
1413,0x584,0xF74F,F74F,汇,private,0,U+6C47
1414,0x585,0xF750,F750,汉,private,0,U+6C49
1415,0x586,0xF751,F751,汗,private,0,U+6C57
1416,0x587,0xF752,F752,池,private,0,U+6C60
1417,0x588,0xF753,F753,污,private,0,U+6C61
1418,0x589,0xF754,F754,汤,private,0,U+6C64
1419,0x58A,0xF755,F755,汰,private,0,U+6C70
1420,0x58B,0xF756,F756,汹,private,0,U+6C79
1421,0x58C,0xF757,F757,沁,private,0,U+6C81
1422,0x58D,0xF758,F758,沉,private,0,U+6C89
1423,0x58E,0xF759,F759,沐,private,0,U+6C90
1424,0x58F,0xF75A,F75A,沙,private,0,U+6C99
1425,0x590,0xF75B,F75B,沟,private,0,U+6C9F
1426,0x591,0xF75C,F75C,没,private,0,U+6CA1
1427,0x592,0xF75D,F75D,沮,private,0,U+6CAE
1428,0x593,0xF75E,F75E,河,private,0,U+6CB3
1429,0x594,0xF75F,F75F,沸,private,0,U+6CB8
1430,0x595,0xF760,F760,油,private,0,U+6CB9
1431,0x596,0xF761,F761,治,private,0,U+6CBB
1432,0x597,0xF762,F762,沼,private,0,U+6CBC
1433,0x598,0xF763,F763,沾,private,0,U+6CBE
1434,0x599,0xF764,F764,沿,private,0,U+6CBF
1435,0x59A,0xF765,F765,泄,private,0,U+6CC4
1436,0x59B,0xF766,F766,泉,private,0,U+6CC9
1437,0x59C,0xF767,F767,法,private,0,U+6CD5
1438,0x59D,0xF768,F768,泛,private,0,U+6CDB
1439,0x59E,0xF769,F769,泡,private,0,U+6CE1
1440,0x59F,0xF76A,F76A,波,private,0,U+6CE2
1441,0x5A0,0xF76B,F76B,泣,private,0,U+6CE3
1442,0x5A1,0xF76C,F76C,泥,private,0,U+6CE5
1443,0x5A2,0xF76D,F76D,注,private,0,U+6CE8
1444,0x5A3,0xF76E,F76E,泪,private,0,U+6CEA
1445,0x5A4,0xF76F,F76F,泳,private,0,U+6CF3
1446,0x5A5,0xF770,F770,泼,private,0,U+6CFC
1447,0x5A6,0xF771,F771,泽,private,0,U+6CFD
1448,0x5A7,0xF772,F772,洁,private,0,U+6D01
1449,0x5A8,0xF773,F773,洋,private,0,U+6D0B
1450,0x5A9,0xF774,F774,洒,private,0,U+6D12
1451,0x5AA,0xF775,F775,洗,private,0,U+6D17
1452,0x5AB,0xF776,F776,洞,private,0,U+6D1E
1453,0x5AC,0xF777,F777,津,private,0,U+6D25
1454,0x5AD,0xF778,F778,洲,private,0,U+6D32
1455,0x5AE,0xF779,F779,活,private,0,U+6D3B
1456,0x5AF,0xF77A,F77A,派,private,0,U+6D3E
1457,0x5B0,0xF77B,F77B,流,private,0,U+6D41
1458,0x5B1,0xF77C,F77C,浇,private,0,U+6D47
1459,0x5B2,0xF77D,F77D,测,private,0,U+6D4B
1460,0x5B3,0xF77E,F77E,济,private,0,U+6D4E
1461,0x5B4,0xF780,F780,浏,private,0,U+6D4F
1462,0x5B5,0xF781,F781,浑,private,0,U+6D51
1463,0x5B6,0xF782,F782,浓,private,0,U+6D53
1464,0x5B7,0xF783,F783,浦,private,0,U+6D66
1465,0x5B8,0xF784,F784,浩,private,0,U+6D69
1466,0x5B9,0xF785,F785,浪,private,0,U+6D6A
1467,0x5BA,0xF786,F786,浮,private,0,U+6D6E
1468,0x5BB,0xF787,F787,浴,private,0,U+6D74
1469,0x5BC,0xF788,F788,海,private,0,U+6D77
1470,0x5BD,0xF789,F789,浸,private,0,U+6D78
1471,0x5BE,0xF78A,F78A,涂,private,0,U+6D82
1472,0x5BF,0xF78B,F78B,消,private,0,U+6D88
1473,0x5C0,0xF78C,F78C,涉,private,0,U+6D89
1474,0x5C1,0xF78D,F78D,涌,private,0,U+6D8C
1475,0x5C2,0xF78E,F78E,涕,private,0,U+6D95
1476,0x5C3,0xF78F,F78F,涟,private,0,U+6D9F
1477,0x5C4,0xF790,F790,涡,private,0,U+6DA1
1478,0x5C5,0xF791,F791,润,private,0,U+6DA6
1479,0x5C6,0xF792,F792,涨,private,0,U+6DA8
1480,0x5C7,0xF793,F793,涩,private,0,U+6DA9
1481,0x5C8,0xF794,F794,涯,private,0,U+6DAF
1482,0x5C9,0xF795,F795,液,private,0,U+6DB2
1483,0x5CA,0xF796,F796,涵,private,0,U+6DB5
1484,0x5CB,0xF797,F797,淇,private,0,U+6DC7
1485,0x5CC,0xF798,F798,淋,private,0,U+6DCB
1486,0x5CD,0xF799,F799,淌,private,0,U+6DCC
1487,0x5CE,0xF79A,F79A,淑,private,0,U+6DD1
1488,0x5CF,0xF79B,F79B,淘,private,0,U+6DD8
1489,0x5D0,0xF79C,F79C,淡,private,0,U+6DE1
1490,0x5D1,0xF79D,F79D,深,private,0,U+6DF1
1491,0x5D2,0xF79E,F79E,混,private,0,U+6DF7
